id,customer_message,conversation_context,intent_label,should_escalate,expected_reason,reference_resolution,difficulty
GS0141,<USER> sudah berlangganan premium tp ngga bisa download lagunya kecuali sedang tersambung oleh WiFi. Udah 2 bulan terakhir kaya gitu.,"Customer: <USER> sudah berlangganan premium tp ngga bisa download lagunya kecuali sedang tersambung oleh WiFi. Udah 2 bulan terakh | Spotify: <USER> Hey there! We can help out in English via Twitter, but we also have Indonesian support via email at <URL> /GK",offline_download_issue,False,Standard offline download issue — auto-handle with evidence,Check storage; re-enable offline mode; re-download playlist,easy
GS0142,<USER> my Spotify Android app has decided to ignore my don't download over cellular data setting and had started downloading music in the background. What gives?,Customer: <USER> my Spotify Android app has decided to ignore my don't download over cellular data setting and had started downloa | Spotify: <USER> Hey David! Which Android and Spotify version are you running? We'll see what we can suggest /MA,offline_download_issue,False,Standard offline download issue — auto-handle with evidence,Check storage; re-enable offline mode; re-download playlist,easy
GS0143,<USER> Website not working today? -- Trying to download the client... :( <URL>,"Customer: <USER> Website not working today? -- Trying to download the client... :( <URL> | Spotify: <USER> Hi Andrew! Can you try using a private browser? It's also worth trying on a different device. Let us know how it  | Customer: <USER> It's working now, nvm. I tried a different browser and it was the same issue. | Spotify: <USER> We're happy to hear everything's up and running now. If you need anything else, just give us a shout. <URL> 🙂 /KC",offline_download_issue,False,Standard offline download issue — auto-handle with evidence,Check storage; re-enable offline mode; re-download playlist,easy
GS0144,"<USER> my music is repeatedly being undownloaded or refusing to show up in android. I have cleared caches, reinstalled, managed offline devices and it happens repeatedly - please advise.","Customer: <USER> my music is repeatedly being undownloaded or refusing to show up in android. I have cleared caches, reinstalled,  | Spotify: <USER> Hi Benedict, sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at <URL> They should ",offline_download_issue,False,Standard offline download issue — auto-handle with evidence,Check storage; re-enable offline mode; re-download playlist,easy
GS0145,"""You've reached the maximum number of downloads"", there's always a catch right <USER> :(","Customer: ""You've reached the maximum number of downloads"", there's always a catch right <USER> :( | Spotify: <USER> Hey there! There's currently a 3,333 song limit per device, on a maximum of 3 different devices. More info at <UR",offline_download_issue,False,Standard offline download issue — auto-handle with evidence,Check storage; re-enable offline mode; re-download playlist,easy
GS0146,<USER> how do I download my music for offline use on the Windows PC App?,"Customer: <USER> how do I download my music for offline use on the Windows PC App? | Spotify: <USER> Hey! On Just toggle on Download right below the name of the playlist you want to listen to offline. More info at  | Customer: <USER> Do you have to put it in a playlist or can you just download whole song library? | Spotify: <USER> This isn't currently possible, as you can only download your entire Your Library on the mobile app. Hope that cle",offline_download_issue,False,Standard offline download issue — auto-handle with evidence,Check storage; re-enable offline mode; re-download playlist,easy
GS0147,<USER> <USER> Does streaming still count if it's offline??,Customer: <USER> <USER> Does streaming still count if it's offline?? | Spotify: <USER> Hi! It should count once you go online. We'd also suggest supporting your favorite artists by listening to their  | Customer: <USER> Ohhh ok. Thank you Spotify for replying! This has been helpful thank you! | Spotify: <USER> You're welcome! Let us know if you ever need us again. We'd be... <URL> 🙂 /AU,offline_download_issue,False,Standard offline download issue — auto-handle with evidence,Check storage; re-enable offline mode; re-download playlist,easy
GS0148,You need to fix this shit <USER>. Data isn't free. Download over cellular is off and I've only streamed 15min in 48 hours. <URL>,"Customer: You need to fix this shit <USER>. Data isn't free. Download over cellular is off and I've only streamed 15min in 48 hour | Spotify: <USER> Hi there! We hear you 🎧 Rest assured, your feedback will be passed on to the right folks /GT",offline_download_issue,False,Standard offline download issue — auto-handle with evidence,Check storage; re-enable offline mode; re-download playlist,easy
GS0149,<USER> <USER> I have exceeded my download limit and many of my songs are being deleted to make room for new ones. Any news on getting more storage on mobile version? Should I consider a reset?,"Customer: <USER> <USER> I have exceeded my download limit and many of my songs are being deleted to make room for new ones. Any ne | Spotify: <USER> Hi there! No worries, we'll be sure to let the right team know about your feedback. You can also vote for the ide",offline_download_issue,False,Standard offline download issue — auto-handle with evidence,Check storage; re-enable offline mode; re-download playlist,easy
GS0150,I LOVE when <USER> gets rid of all of my music and I have to download 1500 songs again 😁😁😁😁,Customer: I LOVE when <USER> gets rid of all of my music and I have to download 1500 songs again 😁😁😁😁 | Spotify: <USER> Hi! Sorry to hear that. The steps under “Downloads unexpectedly removed” at <URL> should help with this. Check it,offline_download_issue,False,Standard offline download issue — auto-handle with evidence,Check storage; re-enable offline mode; re-download playlist,easy
GS0151,<USER> all saved and downloaded albums just vanished. No problem with playlists. <URL>,"Customer: <USER> all saved and downloaded albums just vanished. No problem with playlists. <URL> | Spotify: <USER> Hey, that doesn't look good! Can you DM us your account's username or email address? We'll see what's happening b",offline_download_issue,False,Standard offline download issue — auto-handle with evidence,Check storage; re-enable offline mode; re-download playlist,medium
GS0152,"Hey <USER> I was trying to listen to Objective to Harvest by Rings of Saturn, but instead their song Harvest played and I got really confused. I have the song Harvest downloaded to my computer, so it may just be getting confused. If you can fix that then thank you!","Customer: Hey <USER> I was trying to listen to Objective to Harvest by Rings of Saturn, but instead their song Harvest played and  | Spotify: <USER> Hi, help's here! Can you send us a link to the track? We'll look into this /DV | Customer: <USER> This is the song that was not playing correctly but it seems to be working fine now! <URL> | Spotify: <USER> Got it. Everything sounded good on our end. Just to check, are you now able to smoothly stream the song? /DV",offline_download_issue,False,Standard offline download issue — auto-handle with evidence,Check storage; re-enable offline mode; re-download playlist,medium
GS0153,<USER> hi how do I download Spotify to my tv?!,Customer: <USER> hi how do I download Spotify to my tv?! | Spotify: <USER> Hi! We have more info on that here: <URL> Let us know if you need anything else /SV | Customer: <USER> Thank you! 🙂 | Spotify: <USER> Any time! <URL> /SV,offline_download_issue,False,Standard offline download issue — auto-handle with evidence,Check storage; re-enable offline mode; re-download playlist,medium
GS0154,Is <USER> offline for anyone else?,"Customer: Is <USER> offline for anyone else? | Spotify: <USER> Hey there! Just to check, is your app showing as offline, or are you having trouble accessing our website? We'll  | Customer: <USER> Hi! My app is showing as offline. I originally thought it was an issue with my ISP, however everything else seems | Spotify: <USER> Alright. Can you let us know what device, OS X, and Spotify version you're running? Also, did this start happenin",offline_download_issue,False,Standard offline download issue — auto-handle with evidence,Check storage; re-enable offline mode; re-download playlist,hard
GS0155,IGH I CANT DOWNLOAD SPOTIFY <URL>,"Customer: IGH I CANT DOWNLOAD SPOTIFY <URL> | Spotify: <USER> Hey there, we'd love to help! Can you let us know which country you're currently in? /AG | Customer: <USER> Morocco | Spotify: <USER> 2: Be sure to add your email at <URL> Let us know if you have other questions /AG",offline_download_issue,False,Standard offline download issue — auto-handle with evidence,Check storage; re-enable offline mode; re-download playlist,hard
GS0156,Hindi ako makadownload ng <USER> 😭😭😭,"Customer: Hindi ako makadownload ng <USER> 😭😭😭 | Spotify: <USER> Hi there! Hope you don't mind us replying in English, but can you let us know what is going on exactly? We'll see",offline_download_issue,False,Standard offline download issue — auto-handle with evidence,Check storage; re-enable offline mode; re-download playlist,hard
GS0157,my spotify premium acc got hacked very nice,Customer: my spotify premium acc got hacked very nice | Spotify: <USER> Hey there! That's not right. Can you DM us your account's username or email address? We'll take a look backstage ,account_security,True,Account compromise — always requires human review,ESCALATE — security team review required,easy
GS0158,<USER> I think my account got hacked. But I can't contact you. Advise.,Customer: <USER> I think my account got hacked. But I can't contact you. Advise. | Spotify: <USER> Hey there! That doesn't sound good. Can you DM us your account's email address or username? We'll take a look bac | Customer: <USER> I got chat and got it taken care of easily. Thanks for the support. | Spotify: <USER> Awesome! Let us know if you ever need us again. We'd be... <URL> /PB,account_security,True,Account compromise — always requires human review,ESCALATE — security team review required,easy
GS0159,<USER> why has my account been hacked and playlists deleted??,"Customer: <USER> why has my account been hacked and playlists deleted?? | Spotify: <USER> Hey, help's here! Can you DM us your account's email address? We'll check backstage /GK <URL>",account_security,True,Account compromise — always requires human review,ESCALATE — security team review required,easy
GS0160,"spotify is wank, someones hacked into my spotify for the second fucking time","Customer: spotify is wank, someones hacked into my spotify for the second fucking time | Spotify: <USER> Hey, help's here! Could you DM us your username? We'll do some digging /JQ <URL> | Customer: <USER> Ive sorted it now but thank you anyway | Spotify: <USER> Awesome! Let us know if you ever need us again. We'd be... <URL> /JQ",account_security,True,Account compromise — always requires human review,ESCALATE — security team review required,easy
GS0161,WHICH HOE HACKED MY SPOTIFY I NEED NAMES THE WHOLE ADMINISTRATION BOUTTA GET THEIR SHIT ROCKED <URL>,Customer: WHICH HOE HACKED MY SPOTIFY I NEED NAMES THE WHOLE ADMINISTRATION BOUTTA GET THEIR SHIT ROCKED <URL> | Spotify: <USER> Hey! Are you on a shared WiFi network? Can you also DM us your account's username or email address? We'll check t,account_security,True,Account compromise — always requires human review,ESCALATE — security team review required,easy
GS0162,someone hacked into my <USER> account and changed my email and worst is this bastard resubscribed to premium oh what a nightmare,"Customer: someone hacked into my <USER> account and changed my email and worst is this bastard resubscribed to premium oh what a n | Spotify: <USER> Hey Paülo, we’re sorry to hear that. Check out <URL> for what to do next /JN | Spotify: <USER> We understand. You can reach out to our Accounts team by filling out the contact form on the link we previously s",account_security,True,Account compromise — always requires human review,ESCALATE — security team review required,easy
GS0163,<USER> my account (ccdap) has been hacked!,"Customer: <USER> my account (ccdap) has been hacked! | Spotify: <USER> Hey Charles, sorry to hear about that. Could you send us a DM with your account's email address? We'll check thin",account_security,True,Account compromise — always requires human review,ESCALATE — security team review required,easy
GS0164,<USER> someone hacked my account and deleted my playlist is there anyway of getting it back?,"Customer: <USER> someone hacked my account and deleted my playlist is there anyway of getting it back? | Spotify: <USER> Hey Tom, we’re sorry to hear that. Check out <URL> for what to do next /AR",account_security,True,Account compromise — always requires human review,ESCALATE — security team review required,easy
GS0165,"<USER> Yep, hacked. Your anti fraud systems are shit. A couple of accounts added to my family account. Can you please check what else has been done to my account?","Customer: <USER> Yep, hacked. Your anti fraud systems are shit. A couple of accounts added to my family account. Can you please ch | Spotify: <USER> Hey John, We’re sorry to see this. Check out <URL> for what to do next /TB | Spotify: <USER> We're sorry you feel that way. Rest assured, the link provided will have all the necessary steps to secure your a",account_security,True,Account compromise — always requires human review,ESCALATE — security team review required,easy
GS0166,<USER> Can I still avail even if I use someone else's card?,Customer: <USER> Can I still avail even if I use someone else's card? | Spotify: <USER> Hey! As long as the payment card you're using meets these requirements: <URL> you should be able to get the offer,account_security,True,Account compromise — always requires human review,ESCALATE — security team review required,easy
GS0167,<USER> my account got hacked and your website is so difficult to get any help. I want this changed and emailing I get a blacked message,"Customer: <USER> my account got hacked and your website is so difficult to get any help. I want this changed and emailing I get a  | Spotify: <USER> Hey Drea, help's here! Could you DM us your account's email address and username? We'll take a look backstage /CG",account_security,True,Account compromise — always requires human review,ESCALATE — security team review required,medium
GS0168,<USER> I need help. My account looks like it may have been compromised.,Customer: <USER> I need help. My account looks like it may have been compromised. | Spotify: <USER> Hey! We just replied to your DM. Check your Messages /KC,account_security,True,Account compromise — always requires human review,ESCALATE — security team review required,medium
GS0169,<USER> need help acct hacked,Customer: <USER> need help acct hacked | Spotify: <USER> Hi! We've just sent a DM your way. Let's carry on chatting there /RA,account_security,True,Account compromise — always requires human review,ESCALATE — security team review required,hard
GS0170,<USER> Have you been hacked? Yes or No?,"Customer: <USER> Have you been hacked? Yes or No? | Spotify: <USER> We understand how you feel about this. We can assure you that everything's okay with the system. If you could che | Customer: <USER> Your own <USER> account alerted people that there are issues. I don’t understand why you’re forbidden from acknow | Spotify: <USER> We had a little hiccup earlier, but everything should be running smoothly now. If it's okay with you, we'll conti",account_security,True,Account compromise — always requires human review,ESCALATE — security team review required,hard
GS0171,How do I open my Spotify if I deactivate my Facebook? <USER>,Customer: How do I open my Spotify if I deactivate my Facebook? <USER> | Spotify: <USER> Hey there! Can you send over your account's email address? We'll see what we can suggest /QI,account_closure,False,Standard account closure — auto-handle with evidence,Direct to account deletion page; confirm data implications,easy
GS0172,The fact that I can’t deactivate my FB without fucking up my Spotify acct or contacting their customer service is stupid as fuck,"Customer: The fact that I can’t deactivate my FB without fucking up my Spotify acct or contacting their customer service is stupid | Spotify: <USER> Hey Leslie, help's here! Can you DM us your account's email address? We'll see what we can suggest /GS <URL>",account_closure,False,Standard account closure — auto-handle with evidence,Direct to account deletion page; confirm data implications,easy
GS0173,"<USER> It took me four seconds to deactivate it yes, but why is that an automatic trigger ... literally logging in to my Spotify?","Customer: <USER> It took me four seconds to deactivate it yes, but why is that an automatic trigger ... literally logging in to my | Spotify: <USER> Hey there. Can you send us a DM with your account's email address? We'll take a look at what happened /LS <URL>",account_closure,False,Standard account closure — auto-handle with evidence,Direct to account deletion page; confirm data implications,easy
GS0174,"<USER> Do you really? Why is there no Disconnect from Facebook button, why do we need to 'log a ticket'. Good luck with GDPR.","Customer: <USER> Do you really? Why is there no Disconnect from Facebook button, why do we need to 'log a ticket'. Good luck with  | Spotify: <USER> Hi there! Help's here. Can you DM us your account's email address? We'll have a look under the hood 🔍 /DD <URL>",account_closure,True,Data deletion / GDPR request — DPO involvement required,Direct to account deletion page; confirm data implications,easy
GS0175,"<USER> my dad accidentally had my account deactivated, I need it activated for me to be able to use it.","Customer: <USER> my dad accidentally had my account deactivated, I need it activated for me to be able to use it. | Spotify: <USER> <USER> Hi! We've replied to your DM. Let's continue chatting there /GU",account_closure,False,Standard account closure — auto-handle with evidence,Direct to account deletion page; confirm data implications,easy
GS0176,"<USER> I seriously want my account back! It has been deactivated, please do activate that! I want my playlists back!","Customer: <USER> I seriously want my account back! It has been deactivated, please do activate that! I want my playlists back! | Spotify: <USER> Hi! We've just sent a DM your way. Let's carry on chatting there /JN",account_closure,False,Standard account closure — auto-handle with evidence,Direct to account deletion page; confirm data implications,easy
GS0177,<USER> my daughter has deactivated Facebook and cannot log on to Spotify. Have activated facebook but still cannot logon. What to do?,"Customer: <USER> my daughter has deactivated Facebook and cannot log on to Spotify. Have activated facebook but still cannot logon | Spotify: <USER> Hey Michael, help's here! Could you send us a DM with her email address? We'll see what we can suggest /DB <URL>",account_closure,False,Standard account closure — auto-handle with evidence,Direct to account deletion page; confirm data implications,easy
GS0178,<USER> Is you close account page down permanently? 2 days in a row I've been trying to close an account.,Customer: <USER> Is you close account page down permanently? 2 days in a row I've been trying to close an account. | Spotify: <USER> Hey Kevin! Can you DM us your account's email address and username? We'll take a look backstage /JX <URL>,account_closure,True,Data deletion / GDPR request — DPO involvement required,Direct to account deletion page; confirm data implications,easy
GS0179,I hate that Everytime I deactivate my fb I always have to log back in bc it's connected to my Spotify. Is there a way to separate the account from my fb? <USER> <USER>,Customer: I hate that Everytime I deactivate my fb I always have to log back in bc it's connected to my Spotify. Is there a way to | Spotify: <USER> Hey Elo! Could you send us a DM with your account's email address? We'll take a look backstage /CH <URL>,account_closure,False,Standard account closure — auto-handle with evidence,Direct to account deletion page; confirm data implications,easy
GS0180,<USER> Still waiting for a response how it was possible to connect to deactivated FB acct from <USER>. #privacyfail #donttrustanyofthem,Customer: <USER> Still waiting for a response how it was possible to connect to deactivated FB acct from <USER>. #privacyfail #don | Spotify: <USER> <USER> Hey! We're just replying to your DM now /I,account_closure,False,Standard account closure — auto-handle with evidence,Direct to account deletion page; confirm data implications,easy
GS0181,"<USER> Hello, I’ve got problem with my facebook email on my spotify account, it’s already deactivated. I have change my facebook email to new one, but there is no change on my spotify account.","Customer: <USER> Hello, I’ve got problem with my facebook email on my spotify account, it’s already deactivated. I have change my  | Spotify: <USER> Hey! We've replied to your DM. Check your inbox /LM",account_closure,False,Standard account closure — auto-handle with evidence,Direct to account deletion page; confirm data implications,medium
GS0182,<USER> hi can you help deactivate my a/c?,Customer: <USER> hi can you help deactivate my a/c? | Spotify: <USER> <USER> Hi! We've replied to your DM. Check your inbox /LM,account_closure,False,Standard account closure — auto-handle with evidence,Direct to account deletion page; confirm data implications,medium
GS0183,<USER> please remove my account,Customer: <USER> please remove my account | Spotify: <USER> Hi there! We've already replied to your DM. Check your Messages to find our response /RP,account_closure,False,Standard account closure — auto-handle with evidence,Direct to account deletion page; confirm data implications,hard
GS0184,<USER> hey any response here? active thread is being entirely ignored <URL>,"Customer: <USER> hey any response here? active thread is being entirely ignored <URL> | Spotify: <USER> Hey Abram! That feature's not available at the moment, but you can add your vote here: <URL> to help make it happ | Spotify: <USER> We don't have any info on this right now, but we'll be sure to let the right team know. We suggest keeping an eye",other_unknown,True,Intent unclear — human triage required,ESCALATE — ask clarifying question or human triage,medium
GS0185,<USER> hey I've been trying to play That's what I like by bruno mars all day and it says its not available anymore what happened?,Customer: <USER> hey I've been trying to play That's what I like by bruno mars all day and it says its not available anymore what  | Spotify: <USER> Hey! Can you DM us your account's email address? We'll take a look backstage /MG <URL>,other_unknown,True,Intent unclear — human triage required,ESCALATE — ask clarifying question or human triage,medium
GS0186,<USER> Hey Spotify I can't use your service on my logitech Squeezebox anymore. Play nice. There are alternatives,"Customer: <USER> Hey Spotify I can't use your service on my logitech Squeezebox anymore. Play nice. There are alternatives | Spotify: <USER> Hey Dan, help's here! Can you tell us what's happening exactly? We'll see what we can suggest /CH",other_unknown,True,Intent unclear — human triage required,ESCALATE — ask clarifying question or human triage,medium
GS0187,<USER> <USER> can you just merge Spotify accounts?,"Customer: <USER> <USER> can you just merge Spotify accounts? | Spotify: <USER> Hey Daley, help's arrived. Can you send us all your accounts' email addresses or usernames via DM? We'll see what | Customer: <USER> The account is Facebook connected. | Spotify: <USER> We understand. In this case, can you fire over the link to your Facebook profile via DM? It'd be great if you cou",other_unknown,True,Intent unclear — human triage required,ESCALATE — ask clarifying question or human triage,medium
GS0188,<USER> when will you extent yourself to South Africa Please 😩😩🙏🏽🙏🏽🇿🇦,Customer: <USER> when will you extent yourself to South Africa Please 😩😩🙏🏽🙏🏽🇿🇦 | Spotify: <USER> Hi there. We're launching in new countries as often as possible. Be sure to add your email at <URL> /QI,other_unknown,True,Intent unclear — human triage required,ESCALATE — ask clarifying question or human triage,hard
GS0189,you really need to fix your shuffle algorithm <USER>,Customer: you really need to fix your shuffle algorithm <USER> | Spotify: <USER> Hey there! We’ve recently made some improvements to our shuffle algorithm. We’d love to hear your feedback here: ,other_unknown,True,Intent unclear — human triage required,ESCALATE — ask clarifying question or human triage,hard
GS0190,"Yo <USER>, if I type in ""Crossroads"" and have to hit ""See all songs"" to get to <USER>, then your algorithm could use some fixin.","Customer: Yo <USER>, if I type in ""Crossroads"" and have to hit ""See all songs"" to get to <USER>, then your algorithm could use som | Spotify: <USER> Hey Thomas! What device, operating system, and Spotify version are you rocking? We'll see what we can suggest /TM",other_unknown,True,Intent unclear — human triage required,ESCALATE — ask clarifying question or human triage,hard
GS0191,<USER> <USER> It's good to be an engineer.,Customer: <USER> <USER> It's good to be an engineer. | Spotify: <USER> Awesome! Thanks for letting us know. We're happy to hear that things are... <URL> /CO,other_unknown,True,Intent unclear — human triage required,ESCALATE — ask clarifying question or human triage,hard
